transaction_id,transaction_date,product_id,product_title,category,quantity,unit_price,total_amount,customer_id,extracted_at
TXN000319,2025-12-06 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,5,29.95,149.75,CUST0152,2026-02-06 11:20:09.844957
TXN000320,2025-11-15 11:20:09,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,5,114.0,570.0,CUST0188,2026-02-06 11:20:09.845140
TXN000321,2025-12-11 11:20:09,6,Solid Gold Petite Micropave ,jewelery,1,168.0,168.0,CUST0145,2026-02-06 11:20:09.845313
TXN000322,2026-01-09 11:20:09,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,2,22.3,44.6,CUST0099,2026-02-06 11:20:09.845539
TXN000323,2025-12-23 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,3,109.0,327.0,CUST0050,2026-02-06 11:20:09.845874
TXN000324,2025-12-25 11:20:09,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,3,39.99,119.97,CUST0156,2026-02-06 11:20:09.846074
TXN000325,2026-01-05 11:20:09,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,4,999.99,3999.96,CUST0020,2026-02-06 11:20:09.846258
TXN000326,2025-11-29 11:20:09,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,4,39.99,159.96,CUST0010,2026-02-06 11:20:09.846446
TXN000327,2025-11-19 11:20:09,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,5,12.99,64.95,CUST0148,2026-02-06 11:20:09.846657
TXN000328,2026-01-26 11:20:09,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,3,695.0,2085.0,CUST0012,2026-02-06 11:20:09.846856
TXN000329,2025-12-07 11:20:09,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,3,39.99,119.97,CUST0051,2026-02-06 11:20:09.847035
TXN000330,2026-01-02 11:20:09,7,White Gold Plated Princess,jewelery,1,9.99,9.99,CUST0060,2026-02-06 11:20:09.847210
TXN000331,2025-12-28 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,3,109.0,327.0,CUST0128,2026-02-06 11:20:09.847390
TXN000332,2025-11-14 11:20:09,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,3,114.0,342.0,CUST0136,2026-02-06 11:20:09.847581
TXN000333,2025-11-13 11:20:09,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,5,109.0,545.0,CUST0093,2026-02-06 11:20:09.847755
TXN000334,2025-11-14 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,3,109.0,327.0,CUST0102,2026-02-06 11:20:09.847924
TXN000335,2025-12-28 11:20:09,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,5,12.99,64.95,CUST0194,2026-02-06 11:20:09.848096
TXN000336,2025-12-01 11:20:09,19,Opna Women's Short Sleeve Moisture,women's clothing,5,7.95,39.75,CUST0165,2026-02-06 11:20:09.848273
TXN000337,2025-12-26 11:20:09,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,4,64.0,256.0,CUST0138,2026-02-06 11:20:09.848446
TXN000338,2025-11-22 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,2,29.95,59.9,CUST0132,2026-02-06 11:20:09.848649
TXN000339,2026-01-12 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,4,29.95,119.8,CUST0137,2026-02-06 11:20:09.848839
TXN000340,2025-11-23 11:20:09,4,Mens Casual Slim Fit,men's clothing,4,15.99,63.96,CUST0157,2026-02-06 11:20:09.849012
TXN000341,2025-12-20 11:20:09,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3,109.95,329.85,CUST0104,2026-02-06 11:20:09.849191
TXN000342,2025-11-20 11:20:09,6,Solid Gold Petite Micropave ,jewelery,4,168.0,672.0,CUST0002,2026-02-06 11:20:09.849383
TXN000343,2026-01-30 11:20:09,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,4,695.0,2780.0,CUST0073,2026-02-06 11:20:09.849642
TXN000344,2025-11-11 11:20:09,7,White Gold Plated Princess,jewelery,2,9.99,19.98,CUST0145,2026-02-06 11:20:09.849857
TXN000345,2026-01-20 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,3,29.95,89.85,CUST0181,2026-02-06 11:20:09.850061
TXN000346,2025-11-22 11:20:09,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,4,695.0,2780.0,CUST0125,2026-02-06 11:20:09.850265
TXN000347,2025-12-04 11:20:09,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,4,9.85,39.4,CUST0173,2026-02-06 11:20:09.850473
TXN000348,2025-12-10 11:20:09,3,Mens Cotton Jacket,men's clothing,5,55.99,279.95,CUST0195,2026-02-06 11:20:09.851053
TXN000349,2025-11-10 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,5,29.95,149.75,CUST0186,2026-02-06 11:20:09.851363
TXN000350,2026-01-22 11:20:09,19,Opna Women's Short Sleeve Moisture,women's clothing,3,7.95,23.85,CUST0036,2026-02-06 11:20:09.851585
TXN000351,2025-11-09 11:20:09,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,2,695.0,1390.0,CUST0166,2026-02-06 11:20:09.851784
TXN000352,2025-12-20 11:20:09,3,Mens Cotton Jacket,men's clothing,3,55.99,167.97,CUST0134,2026-02-06 11:20:09.851985
TXN000353,2026-01-26 11:20:09,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,3,9.85,29.55,CUST0150,2026-02-06 11:20:09.852181
TXN000354,2025-12-22 11:20:09,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,4,56.99,227.96,CUST0033,2026-02-06 11:20:09.852380
TXN000355,2025-11-17 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,2,109.0,218.0,CUST0007,2026-02-06 11:20:09.852571
TXN000356,2025-12-24 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,5,29.95,149.75,CUST0035,2026-02-06 11:20:09.852767
TXN000357,2025-12-14 11:20:09,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,4,599.0,2396.0,CUST0066,2026-02-06 11:20:09.852960
TXN000358,2025-11-23 11:20:09,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,1,39.99,39.99,CUST0168,2026-02-06 11:20:09.853151
TXN000359,2026-01-28 11:20:09,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,5,114.0,570.0,CUST0116,2026-02-06 11:20:09.853337
TXN000360,2025-12-10 11:20:09,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,4,39.99,159.96,CUST0176,2026-02-06 11:20:09.853516
TXN000361,2026-01-31 11:20:09,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,1,64.0,64.0,CUST0105,2026-02-06 11:20:09.853706
TXN000362,2026-02-06 11:20:09,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,1,599.0,599.0,CUST0179,2026-02-06 11:20:09.853880
TXN000363,2026-01-01 11:20:09,19,Opna Women's Short Sleeve Moisture,women's clothing,3,7.95,23.85,CUST0159,2026-02-06 11:20:09.854050
TXN000364,2026-01-15 11:20:09,3,Mens Cotton Jacket,men's clothing,2,55.99,111.98,CUST0057,2026-02-06 11:20:09.854235
TXN000365,2026-01-06 11:20:09,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,5,64.0,320.0,CUST0107,2026-02-06 11:20:09.854411
TXN000366,2025-11-23 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,1,29.95,29.95,CUST0168,2026-02-06 11:20:09.854582
TXN000367,2026-01-22 11:20:09,6,Solid Gold Petite Micropave ,jewelery,5,168.0,840.0,CUST0033,2026-02-06 11:20:09.854783
TXN000368,2025-12-21 11:20:09,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,4,114.0,456.0,CUST0166,2026-02-06 11:20:09.854993
TXN000369,2026-01-08 11:20:09,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,1,599.0,599.0,CUST0158,2026-02-06 11:20:09.855182
TXN000370,2025-11-08 11:20:09,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,1,39.99,39.99,CUST0200,2026-02-06 11:20:09.855361
TXN000371,2026-01-17 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,1,29.95,29.95,CUST0084,2026-02-06 11:20:09.855552
TXN000372,2025-12-30 11:20:09,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,3,999.99,2999.97,CUST0040,2026-02-06 11:20:09.855747
TXN000373,2025-12-02 11:20:09,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,4,39.99,159.96,CUST0171,2026-02-06 11:20:09.855951
TXN000374,2025-11-21 11:20:09,4,Mens Casual Slim Fit,men's clothing,5,15.99,79.95,CUST0184,2026-02-06 11:20:09.856132
TXN000375,2026-01-22 11:20:09,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,1,999.99,999.99,CUST0022,2026-02-06 11:20:09.856304
TXN000376,2026-01-05 11:20:09,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,2,64.0,128.0,CUST0076,2026-02-06 11:20:09.856476
TXN000377,2026-01-26 11:20:09,6,Solid Gold Petite Micropave ,jewelery,3,168.0,504.0,CUST0011,2026-02-06 11:20:09.856643
TXN000378,2025-11-18 11:20:09,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,5,12.99,64.95,CUST0134,2026-02-06 11:20:09.856864
TXN000379,2025-12-10 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,3,10.99,32.97,CUST0106,2026-02-06 11:20:09.857046
TXN000380,2025-11-11 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,3,109.0,327.0,CUST0080,2026-02-06 11:20:09.857216
TXN000381,2026-02-02 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,5,29.95,149.75,CUST0158,2026-02-06 11:20:09.857385
TXN000382,2026-01-28 11:20:09,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,3,999.99,2999.97,CUST0031,2026-02-06 11:20:09.857552
TXN000383,2025-12-17 11:20:09,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,3,39.99,119.97,CUST0131,2026-02-06 11:20:09.857746
TXN000384,2026-01-18 11:20:09,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,5,22.3,111.5,CUST0117,2026-02-06 11:20:09.857929
TXN000385,2025-12-16 11:20:09,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3,109.95,329.85,CUST0196,2026-02-06 11:20:09.858102
TXN000386,2025-11-20 11:20:09,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,2,22.3,44.6,CUST0159,2026-02-06 11:20:09.858269
TXN000387,2025-11-23 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,1,109.0,109.0,CUST0005,2026-02-06 11:20:09.858451
TXN000388,2026-01-13 11:20:09,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,5,12.99,64.95,CUST0186,2026-02-06 11:20:09.858631
TXN000389,2026-01-16 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,3,109.0,327.0,CUST0085,2026-02-06 11:20:09.858840
TXN000390,2025-12-03 11:20:09,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,4,39.99,159.96,CUST0013,2026-02-06 11:20:09.859020
TXN000391,2026-01-06 11:20:09,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,3,695.0,2085.0,CUST0026,2026-02-06 11:20:09.859205
TXN000392,2026-01-31 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,2,10.99,21.98,CUST0042,2026-02-06 11:20:09.859385
TXN000393,2025-11-24 11:20:09,3,Mens Cotton Jacket,men's clothing,3,55.99,167.97,CUST0166,2026-02-06 11:20:09.859557
TXN000394,2026-01-15 11:20:09,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,4,599.0,2396.0,CUST0177,2026-02-06 11:20:09.859744
TXN000395,2025-12-18 11:20:09,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,1,999.99,999.99,CUST0135,2026-02-06 11:20:09.859922
TXN000396,2025-11-16 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,4,109.0,436.0,CUST0035,2026-02-06 11:20:09.860103
TXN000397,2026-01-10 11:20:09,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,4,109.95,439.8,CUST0062,2026-02-06 11:20:09.860281
TXN000398,2025-12-09 11:20:09,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,5,695.0,3475.0,CUST0156,2026-02-06 11:20:09.860466
TXN000399,2026-01-20 11:20:09,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,2,695.0,1390.0,CUST0141,2026-02-06 11:20:09.860632
TXN000400,2026-01-22 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,3,29.95,89.85,CUST0189,2026-02-06 11:20:09.860820
TXN000401,2025-12-16 11:20:09,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,4,695.0,2780.0,CUST0164,2026-02-06 11:20:09.861021
TXN000402,2025-12-02 11:20:09,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,1,56.99,56.99,CUST0170,2026-02-06 11:20:09.861201
TXN000403,2026-02-04 11:20:09,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,1,9.85,9.85,CUST0039,2026-02-06 11:20:09.861373
TXN000404,2026-01-15 11:20:09,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,2,114.0,228.0,CUST0099,2026-02-06 11:20:09.861571
TXN000405,2026-01-04 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,3,29.95,89.85,CUST0115,2026-02-06 11:20:09.861757
TXN000406,2025-12-28 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,3,29.95,89.85,CUST0058,2026-02-06 11:20:09.861933
TXN000407,2025-12-16 11:20:09,4,Mens Casual Slim Fit,men's clothing,4,15.99,63.96,CUST0147,2026-02-06 11:20:09.862102
TXN000408,2026-01-18 11:20:09,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3,109.95,329.85,CUST0061,2026-02-06 11:20:09.862272
TXN000409,2026-01-18 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,2,109.0,218.0,CUST0148,2026-02-06 11:20:09.862451
TXN000410,2025-12-07 11:20:09,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,5,12.99,64.95,CUST0134,2026-02-06 11:20:09.862647
TXN000411,2026-01-12 11:20:09,6,Solid Gold Petite Micropave ,jewelery,1,168.0,168.0,CUST0112,2026-02-06 11:20:09.862842
TXN000412,2026-01-08 11:20:09,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,5,9.85,49.25,CUST0088,2026-02-06 11:20:09.863020
TXN000413,2026-01-14 11:20:09,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,1,64.0,64.0,CUST0082,2026-02-06 11:20:09.863190
TXN000414,2025-11-25 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,3,10.99,32.97,CUST0088,2026-02-06 11:20:09.863373
TXN000415,2026-01-10 11:20:09,6,Solid Gold Petite Micropave ,jewelery,1,168.0,168.0,CUST0047,2026-02-06 11:20:09.863574
TXN000416,2025-11-08 11:20:09,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,1,695.0,695.0,CUST0182,2026-02-06 11:20:09.863745
TXN000417,2025-11-12 11:20:09,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,5,22.3,111.5,CUST0121,2026-02-06 11:20:09.863919
TXN000418,2026-01-13 11:20:09,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,1,9.85,9.85,CUST0189,2026-02-06 11:20:09.864098
TXN000419,2026-01-13 11:20:09,3,Mens Cotton Jacket,men's clothing,5,55.99,279.95,CUST0157,2026-02-06 11:20:09.864277
TXN000420,2026-01-18 11:20:09,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,3,64.0,192.0,CUST0113,2026-02-06 11:20:09.864452
TXN000421,2025-12-10 11:20:09,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,5,114.0,570.0,CUST0041,2026-02-06 11:20:09.864624
TXN000422,2025-11-12 11:20:09,6,Solid Gold Petite Micropave ,jewelery,3,168.0,504.0,CUST0109,2026-02-06 11:20:09.864808
TXN000423,2025-11-10 11:20:09,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,4,39.99,159.96,CUST0040,2026-02-06 11:20:09.865000
TXN000424,2025-12-03 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,2,10.99,21.98,CUST0199,2026-02-06 11:20:09.865187
TXN000425,2026-01-23 11:20:09,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,2,22.3,44.6,CUST0014,2026-02-06 11:20:09.865385
TXN000426,2026-01-06 11:20:09,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,4,599.0,2396.0,CUST0177,2026-02-06 11:20:09.865559
TXN000427,2026-01-20 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,5,29.95,149.75,CUST0133,2026-02-06 11:20:09.865727
TXN000428,2025-12-05 11:20:09,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,4,109.95,439.8,CUST0010,2026-02-06 11:20:09.865897
TXN000429,2025-11-21 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,4,10.99,43.96,CUST0179,2026-02-06 11:20:09.866083
TXN000430,2025-12-12 11:20:09,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,1,9.85,9.85,CUST0032,2026-02-06 11:20:09.866475
TXN000431,2026-01-02 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,4,10.99,43.96,CUST0128,2026-02-06 11:20:09.866733
TXN000432,2026-01-01 11:20:09,4,Mens Casual Slim Fit,men's clothing,5,15.99,79.95,CUST0095,2026-02-06 11:20:09.866949
TXN000433,2026-01-02 11:20:09,3,Mens Cotton Jacket,men's clothing,3,55.99,167.97,CUST0194,2026-02-06 11:20:09.867244
TXN000434,2025-12-05 11:20:09,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,4,56.99,227.96,CUST0083,2026-02-06 11:20:09.867513
TXN000435,2026-02-06 11:20:09,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,1,695.0,695.0,CUST0094,2026-02-06 11:20:09.867782
TXN000436,2025-12-05 11:20:09,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,4,39.99,159.96,CUST0037,2026-02-06 11:20:09.867997
TXN000437,2026-01-07 11:20:09,19,Opna Women's Short Sleeve Moisture,women's clothing,2,7.95,15.9,CUST0018,2026-02-06 11:20:09.868372
TXN000438,2025-12-30 11:20:09,3,Mens Cotton Jacket,men's clothing,2,55.99,111.98,CUST0119,2026-02-06 11:20:09.868596
TXN000439,2025-12-18 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,3,29.95,89.85,CUST0089,2026-02-06 11:20:09.868999
TXN000440,2025-12-25 11:20:09,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,4,109.95,439.8,CUST0107,2026-02-06 11:20:09.869402
TXN000441,2026-01-29 11:20:09,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,4,22.3,89.2,CUST0180,2026-02-06 11:20:09.869634
TXN000442,2025-12-08 11:20:09,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,3,599.0,1797.0,CUST0054,2026-02-06 11:20:09.869839
TXN000443,2025-12-09 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,4,29.95,119.8,CUST0060,2026-02-06 11:20:09.870037
TXN000444,2026-01-27 11:20:09,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,1,9.85,9.85,CUST0070,2026-02-06 11:20:09.870231
TXN000445,2025-12-05 11:20:09,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,1,109.95,109.95,CUST0066,2026-02-06 11:20:09.870426
TXN000446,2025-12-07 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,1,109.0,109.0,CUST0057,2026-02-06 11:20:09.870636
TXN000447,2026-01-27 11:20:09,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,5,599.0,2995.0,CUST0109,2026-02-06 11:20:09.870825
TXN000448,2026-01-26 11:20:09,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,3,12.99,38.97,CUST0026,2026-02-06 11:20:09.871022
TXN000449,2025-12-23 11:20:09,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,1,109.95,109.95,CUST0124,2026-02-06 11:20:09.871230
TXN000450,2025-11-21 11:20:09,3,Mens Cotton Jacket,men's clothing,2,55.99,111.98,CUST0119,2026-02-06 11:20:09.871419
TXN000451,2025-11-16 11:20:09,4,Mens Casual Slim Fit,men's clothing,1,15.99,15.99,CUST0156,2026-02-06 11:20:09.871596
TXN000452,2026-01-23 11:20:09,3,Mens Cotton Jacket,men's clothing,4,55.99,223.96,CUST0165,2026-02-06 11:20:09.871769
TXN000453,2026-02-05 11:20:09,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,2,22.3,44.6,CUST0001,2026-02-06 11:20:09.871954
TXN000454,2025-11-13 11:20:09,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,1,599.0,599.0,CUST0087,2026-02-06 11:20:09.872147
TXN000455,2025-12-28 11:20:09,6,Solid Gold Petite Micropave ,jewelery,2,168.0,336.0,CUST0129,2026-02-06 11:20:09.872331
TXN000456,2025-12-14 11:20:09,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,3,9.85,29.55,CUST0071,2026-02-06 11:20:09.872524
TXN000457,2026-01-03 11:20:09,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,2,999.99,1999.98,CUST0065,2026-02-06 11:20:09.872728
TXN000458,2026-01-12 11:20:09,6,Solid Gold Petite Micropave ,jewelery,1,168.0,168.0,CUST0031,2026-02-06 11:20:09.872910
TXN000459,2025-12-26 11:20:09,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,2,599.0,1198.0,CUST0088,2026-02-06 11:20:09.873085
TXN000460,2025-12-03 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,5,109.0,545.0,CUST0134,2026-02-06 11:20:09.873256
TXN000461,2026-01-05 11:20:09,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,1,56.99,56.99,CUST0160,2026-02-06 11:20:09.873431
TXN000462,2026-01-16 11:20:09,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,3,599.0,1797.0,CUST0130,2026-02-06 11:20:09.873610
TXN000463,2025-11-17 11:20:09,4,Mens Casual Slim Fit,men's clothing,4,15.99,63.96,CUST0121,2026-02-06 11:20:09.873782
TXN000464,2025-11-15 11:20:09,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,2,64.0,128.0,CUST0182,2026-02-06 11:20:09.873953
TXN000465,2026-01-29 11:20:09,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,5,114.0,570.0,CUST0115,2026-02-06 11:20:09.874148
TXN000466,2026-01-23 11:20:09,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,3,9.85,29.55,CUST0087,2026-02-06 11:20:09.874411
TXN000467,2026-01-04 11:20:09,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,5,12.99,64.95,CUST0084,2026-02-06 11:20:09.874618
TXN000468,2025-11-13 11:20:09,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,4,64.0,256.0,CUST0134,2026-02-06 11:20:09.874797
TXN000469,2026-01-08 11:20:09,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,3,9.85,29.55,CUST0157,2026-02-06 11:20:09.874984
TXN000470,2026-01-22 11:20:09,6,Solid Gold Petite Micropave ,jewelery,3,168.0,504.0,CUST0183,2026-02-06 11:20:09.875168
TXN000471,2025-11-08 11:20:09,3,Mens Cotton Jacket,men's clothing,1,55.99,55.99,CUST0049,2026-02-06 11:20:09.875344
TXN000472,2026-01-12 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,3,10.99,32.97,CUST0028,2026-02-06 11:20:09.875516
TXN000473,2025-11-08 11:20:09,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,2,114.0,228.0,CUST0147,2026-02-06 11:20:09.875687
TXN000474,2026-01-05 11:20:09,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,2,999.99,1999.98,CUST0050,2026-02-06 11:20:09.875872
TXN000475,2025-12-03 11:20:09,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,4,999.99,3999.96,CUST0017,2026-02-06 11:20:09.876051
TXN000476,2025-12-29 11:20:09,7,White Gold Plated Princess,jewelery,4,9.99,39.96,CUST0110,2026-02-06 11:20:09.876222
