transaction_id,transaction_date,product_id,product_title,category,quantity,unit_price,total_amount,customer_id,extracted_at
TXN000325,2025-11-20 10:34:55,7,White Gold Plated Princess,jewelery,1,9.99,9.99,CUST0115,2026-02-07 10:34:55.368652
TXN000326,2025-12-21 10:34:55,6,Solid Gold Petite Micropave ,jewelery,3,168.0,504.0,CUST0186,2026-02-07 10:34:55.369999
TXN000327,2026-01-28 10:34:55,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,3,109.0,327.0,CUST0101,2026-02-07 10:34:55.370983
TXN000328,2025-12-28 10:34:55,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,5,12.99,64.95,CUST0135,2026-02-07 10:34:55.371680
TXN000329,2026-01-28 10:34:55,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,5,12.99,64.95,CUST0001,2026-02-07 10:34:55.372364
TXN000330,2026-01-18 10:34:55,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,4,56.99,227.96,CUST0126,2026-02-07 10:34:55.373705
TXN000331,2025-12-06 10:34:55,19,Opna Women's Short Sleeve Moisture,women's clothing,1,7.95,7.95,CUST0021,2026-02-07 10:34:55.374303
TXN000332,2025-12-13 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,3,9.85,29.55,CUST0153,2026-02-07 10:34:55.374865
TXN000333,2026-01-13 10:34:55,3,Mens Cotton Jacket,men's clothing,4,55.99,223.96,CUST0038,2026-02-07 10:34:55.375410
TXN000334,2025-11-20 10:34:55,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,1,29.95,29.95,CUST0033,2026-02-07 10:34:55.375969
TXN000335,2025-12-14 10:34:55,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,1,109.95,109.95,CUST0056,2026-02-07 10:34:55.376472
TXN000336,2026-01-15 10:34:55,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,3,999.99,2999.97,CUST0184,2026-02-07 10:34:55.377089
TXN000337,2025-11-17 10:34:55,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,3,39.99,119.97,CUST0185,2026-02-07 10:34:55.377685
TXN000338,2025-11-29 10:34:55,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,5,695.0,3475.0,CUST0192,2026-02-07 10:34:55.378913
TXN000339,2025-12-29 10:34:55,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,1,39.99,39.99,CUST0025,2026-02-07 10:34:55.380204
TXN000340,2026-02-03 10:34:55,7,White Gold Plated Princess,jewelery,3,9.99,29.97,CUST0174,2026-02-07 10:34:55.381583
TXN000341,2025-11-20 10:34:55,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,5,599.0,2995.0,CUST0111,2026-02-07 10:34:55.382274
TXN000342,2025-12-23 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,2,109.0,218.0,CUST0195,2026-02-07 10:34:55.382792
TXN000343,2025-12-07 10:34:55,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,3,10.99,32.97,CUST0108,2026-02-07 10:34:55.383285
TXN000344,2025-12-02 10:34:55,4,Mens Casual Slim Fit,men's clothing,5,15.99,79.95,CUST0188,2026-02-07 10:34:55.383922
TXN000345,2025-11-21 10:34:55,7,White Gold Plated Princess,jewelery,2,9.99,19.98,CUST0095,2026-02-07 10:34:55.384467
TXN000346,2026-01-14 10:34:55,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,3,22.3,66.9,CUST0002,2026-02-07 10:34:55.385088
TXN000347,2025-11-29 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,3,9.85,29.55,CUST0047,2026-02-07 10:34:55.385705
TXN000348,2025-11-23 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,3,9.85,29.55,CUST0132,2026-02-07 10:34:55.386276
TXN000349,2026-01-29 10:34:55,7,White Gold Plated Princess,jewelery,3,9.99,29.97,CUST0068,2026-02-07 10:34:55.386858
TXN000350,2025-11-09 10:34:55,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,2,599.0,1198.0,CUST0166,2026-02-07 10:34:55.387704
TXN000351,2026-02-07 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,3,109.0,327.0,CUST0188,2026-02-07 10:34:55.388545
TXN000352,2026-01-20 10:34:55,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,2,109.95,219.9,CUST0069,2026-02-07 10:34:55.389745
TXN000353,2025-12-09 10:34:55,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,2,39.99,79.98,CUST0050,2026-02-07 10:34:55.390343
TXN000354,2025-12-31 10:34:55,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,1,22.3,22.3,CUST0180,2026-02-07 10:34:55.390959
TXN000355,2025-12-10 10:34:55,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,3,695.0,2085.0,CUST0035,2026-02-07 10:34:55.394475
TXN000356,2025-11-19 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,3,9.85,29.55,CUST0068,2026-02-07 10:34:55.395316
TXN000357,2026-01-29 10:34:55,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,5,109.95,549.75,CUST0136,2026-02-07 10:34:55.395906
TXN000358,2025-12-14 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,5,109.0,545.0,CUST0048,2026-02-07 10:34:55.396588
TXN000359,2025-12-04 10:34:55,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,5,695.0,3475.0,CUST0160,2026-02-07 10:34:55.397220
TXN000360,2025-12-04 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,1,9.85,9.85,CUST0159,2026-02-07 10:34:55.397743
TXN000361,2026-01-14 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,3,109.0,327.0,CUST0039,2026-02-07 10:34:55.399073
TXN000362,2025-12-05 10:34:55,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,2,695.0,1390.0,CUST0050,2026-02-07 10:34:55.399853
TXN000363,2025-11-29 10:34:55,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,2,114.0,228.0,CUST0067,2026-02-07 10:34:55.402000
TXN000364,2026-01-03 10:34:55,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,3,39.99,119.97,CUST0087,2026-02-07 10:34:55.403135
TXN000365,2025-12-22 10:34:55,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,5,39.99,199.95,CUST0095,2026-02-07 10:34:55.403869
TXN000366,2025-12-28 10:34:55,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,5,599.0,2995.0,CUST0062,2026-02-07 10:34:55.404508
TXN000367,2026-02-05 10:34:55,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,3,29.95,89.85,CUST0114,2026-02-07 10:34:55.404963
TXN000368,2025-12-07 10:34:55,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,5,39.99,199.95,CUST0168,2026-02-07 10:34:55.405496
TXN000369,2026-01-23 10:34:55,19,Opna Women's Short Sleeve Moisture,women's clothing,1,7.95,7.95,CUST0082,2026-02-07 10:34:55.405957
TXN000370,2025-11-21 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,2,9.85,19.7,CUST0142,2026-02-07 10:34:55.406456
TXN000371,2025-12-12 10:34:55,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,5,10.99,54.95,CUST0115,2026-02-07 10:34:55.407050
TXN000372,2025-11-13 10:34:55,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,1,695.0,695.0,CUST0014,2026-02-07 10:34:55.407525
TXN000373,2026-01-11 10:34:55,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,3,599.0,1797.0,CUST0144,2026-02-07 10:34:55.407984
TXN000374,2025-11-17 10:34:55,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,3,56.99,170.97,CUST0088,2026-02-07 10:34:55.408482
TXN000375,2026-01-27 10:34:55,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,2,695.0,1390.0,CUST0112,2026-02-07 10:34:55.408959
TXN000376,2026-01-11 10:34:55,4,Mens Casual Slim Fit,men's clothing,2,15.99,31.98,CUST0101,2026-02-07 10:34:55.409452
TXN000377,2025-11-15 10:34:55,19,Opna Women's Short Sleeve Moisture,women's clothing,2,7.95,15.9,CUST0082,2026-02-07 10:34:55.409884
TXN000378,2026-01-08 10:34:55,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,2,39.99,79.98,CUST0188,2026-02-07 10:34:55.410749
TXN000379,2026-01-10 10:34:55,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,2,109.0,218.0,CUST0020,2026-02-07 10:34:55.411383
TXN000380,2025-12-09 10:34:55,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,2,10.99,21.98,CUST0085,2026-02-07 10:34:55.412011
TXN000381,2026-01-04 10:34:55,3,Mens Cotton Jacket,men's clothing,5,55.99,279.95,CUST0040,2026-02-07 10:34:55.413071
TXN000382,2025-12-07 10:34:55,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,2,22.3,44.6,CUST0035,2026-02-07 10:34:55.413627
TXN000383,2025-11-30 10:34:55,4,Mens Casual Slim Fit,men's clothing,3,15.99,47.97,CUST0029,2026-02-07 10:34:55.414196
TXN000384,2026-02-04 10:34:55,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,3,56.99,170.97,CUST0055,2026-02-07 10:34:55.415384
TXN000385,2026-01-31 10:34:55,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,4,109.95,439.8,CUST0059,2026-02-07 10:34:55.417885
TXN000386,2026-01-27 10:34:55,7,White Gold Plated Princess,jewelery,1,9.99,9.99,CUST0070,2026-02-07 10:34:55.418608
TXN000387,2026-01-26 10:34:55,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,5,56.99,284.95,CUST0050,2026-02-07 10:34:55.419269
TXN000388,2025-12-20 10:34:55,6,Solid Gold Petite Micropave ,jewelery,5,168.0,840.0,CUST0164,2026-02-07 10:34:55.419996
TXN000389,2026-01-24 10:34:55,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,3,10.99,32.97,CUST0113,2026-02-07 10:34:55.420498
TXN000390,2026-01-13 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,2,9.85,19.7,CUST0069,2026-02-07 10:34:55.421009
TXN000391,2025-11-27 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,5,109.0,545.0,CUST0124,2026-02-07 10:34:55.421480
TXN000392,2025-11-14 10:34:55,3,Mens Cotton Jacket,men's clothing,1,55.99,55.99,CUST0182,2026-02-07 10:34:55.421994
TXN000393,2025-12-22 10:34:55,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,4,10.99,43.96,CUST0160,2026-02-07 10:34:55.422456
TXN000394,2025-11-12 10:34:55,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,1,109.0,109.0,CUST0177,2026-02-07 10:34:55.422962
TXN000395,2025-12-06 10:34:55,19,Opna Women's Short Sleeve Moisture,women's clothing,4,7.95,31.8,CUST0120,2026-02-07 10:34:55.423406
TXN000396,2026-01-26 10:34:55,3,Mens Cotton Jacket,men's clothing,5,55.99,279.95,CUST0155,2026-02-07 10:34:55.423936
TXN000397,2025-12-17 10:34:55,4,Mens Casual Slim Fit,men's clothing,1,15.99,15.99,CUST0070,2026-02-07 10:34:55.424391
TXN000398,2026-01-08 10:34:55,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,2,56.99,113.98,CUST0191,2026-02-07 10:34:55.424880
TXN000399,2025-11-09 10:34:55,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,1,114.0,114.0,CUST0027,2026-02-07 10:34:55.425362
TXN000400,2025-11-29 10:34:55,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,4,10.99,43.96,CUST0097,2026-02-07 10:34:55.425887
TXN000401,2026-01-03 10:34:55,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,1,109.95,109.95,CUST0026,2026-02-07 10:34:55.426347
TXN000402,2025-11-12 10:34:55,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,1,29.95,29.95,CUST0105,2026-02-07 10:34:55.426877
TXN000403,2025-12-15 10:34:55,3,Mens Cotton Jacket,men's clothing,4,55.99,223.96,CUST0154,2026-02-07 10:34:55.427401
TXN000404,2025-12-11 10:34:55,6,Solid Gold Petite Micropave ,jewelery,1,168.0,168.0,CUST0056,2026-02-07 10:34:55.428020
TXN000405,2025-12-04 10:34:55,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,5,22.3,111.5,CUST0097,2026-02-07 10:34:55.428784
TXN000406,2026-01-24 10:34:55,19,Opna Women's Short Sleeve Moisture,women's clothing,4,7.95,31.8,CUST0021,2026-02-07 10:34:55.429527
TXN000407,2025-12-02 10:34:55,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,1,22.3,22.3,CUST0156,2026-02-07 10:34:55.430485
TXN000408,2026-01-04 10:34:55,19,Opna Women's Short Sleeve Moisture,women's clothing,3,7.95,23.85,CUST0066,2026-02-07 10:34:55.433458
TXN000409,2025-11-13 10:34:55,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,2,999.99,1999.98,CUST0125,2026-02-07 10:34:55.434275
TXN000410,2025-12-07 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,4,109.0,436.0,CUST0134,2026-02-07 10:34:55.435303
TXN000411,2025-11-18 10:34:55,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,1,39.99,39.99,CUST0189,2026-02-07 10:34:55.436173
TXN000412,2025-12-18 10:34:55,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,3,695.0,2085.0,CUST0158,2026-02-07 10:34:55.437010
TXN000413,2025-11-18 10:34:55,7,White Gold Plated Princess,jewelery,3,9.99,29.97,CUST0170,2026-02-07 10:34:55.437836
TXN000414,2026-01-15 10:34:55,3,Mens Cotton Jacket,men's clothing,2,55.99,111.98,CUST0037,2026-02-07 10:34:55.438688
TXN000415,2026-01-04 10:34:55,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,3,29.95,89.85,CUST0075,2026-02-07 10:34:55.439363
TXN000416,2026-01-23 10:34:55,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,5,22.3,111.5,CUST0024,2026-02-07 10:34:55.440008
TXN000417,2025-12-17 10:34:55,19,Opna Women's Short Sleeve Moisture,women's clothing,5,7.95,39.75,CUST0103,2026-02-07 10:34:55.440639
TXN000418,2026-01-04 10:34:55,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,3,64.0,192.0,CUST0113,2026-02-07 10:34:55.441218
TXN000419,2025-12-30 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,2,109.0,218.0,CUST0192,2026-02-07 10:34:55.441840
TXN000420,2026-01-31 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,2,109.0,218.0,CUST0121,2026-02-07 10:34:55.442518
TXN000421,2025-12-23 10:34:55,7,White Gold Plated Princess,jewelery,1,9.99,9.99,CUST0063,2026-02-07 10:34:55.443089
TXN000422,2025-11-30 10:34:55,4,Mens Casual Slim Fit,men's clothing,3,15.99,47.97,CUST0178,2026-02-07 10:34:55.443670
TXN000423,2026-01-11 10:34:55,3,Mens Cotton Jacket,men's clothing,4,55.99,223.96,CUST0103,2026-02-07 10:34:55.444486
TXN000424,2026-01-09 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,5,9.85,49.25,CUST0124,2026-02-07 10:34:55.445084
TXN000425,2025-11-14 10:34:55,4,Mens Casual Slim Fit,men's clothing,4,15.99,63.96,CUST0142,2026-02-07 10:34:55.445715
TXN000426,2025-11-17 10:34:55,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,5,599.0,2995.0,CUST0154,2026-02-07 10:34:55.446507
TXN000427,2025-12-08 10:34:55,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,2,114.0,228.0,CUST0101,2026-02-07 10:34:55.450019
TXN000428,2026-01-25 10:34:55,7,White Gold Plated Princess,jewelery,1,9.99,9.99,CUST0181,2026-02-07 10:34:55.450953
TXN000429,2026-01-27 10:34:55,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,4,64.0,256.0,CUST0011,2026-02-07 10:34:55.452617
TXN000430,2025-12-05 10:34:55,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,3,999.99,2999.97,CUST0153,2026-02-07 10:34:55.453499
TXN000431,2026-01-03 10:34:55,19,Opna Women's Short Sleeve Moisture,women's clothing,3,7.95,23.85,CUST0182,2026-02-07 10:34:55.454184
TXN000432,2026-02-01 10:34:55,6,Solid Gold Petite Micropave ,jewelery,2,168.0,336.0,CUST0025,2026-02-07 10:34:55.455144
TXN000433,2026-02-06 10:34:55,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,5,39.99,199.95,CUST0143,2026-02-07 10:34:55.456072
TXN000434,2025-11-19 10:34:55,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,2,64.0,128.0,CUST0057,2026-02-07 10:34:55.456921
TXN000435,2025-11-29 10:34:55,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,3,599.0,1797.0,CUST0045,2026-02-07 10:34:55.457734
TXN000436,2026-02-05 10:34:55,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,3,12.99,38.97,CUST0097,2026-02-07 10:34:55.458611
TXN000437,2025-12-16 10:34:55,6,Solid Gold Petite Micropave ,jewelery,4,168.0,672.0,CUST0119,2026-02-07 10:34:55.459531
TXN000438,2025-11-14 10:34:55,4,Mens Casual Slim Fit,men's clothing,4,15.99,63.96,CUST0018,2026-02-07 10:34:55.460647
TXN000439,2026-01-31 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,3,109.0,327.0,CUST0147,2026-02-07 10:34:55.461642
TXN000440,2025-12-12 10:34:55,7,White Gold Plated Princess,jewelery,1,9.99,9.99,CUST0053,2026-02-07 10:34:55.465606
TXN000441,2025-11-13 10:34:55,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,4,39.99,159.96,CUST0138,2026-02-07 10:34:55.466580
TXN000442,2026-01-10 10:34:55,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,3,29.95,89.85,CUST0027,2026-02-07 10:34:55.467271
TXN000443,2026-02-02 10:34:55,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,1,999.99,999.99,CUST0062,2026-02-07 10:34:55.467927
TXN000444,2026-02-05 10:34:55,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,4,109.95,439.8,CUST0013,2026-02-07 10:34:55.468611
TXN000445,2025-12-20 10:34:55,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,5,56.99,284.95,CUST0104,2026-02-07 10:34:55.469313
TXN000446,2026-01-21 10:34:55,7,White Gold Plated Princess,jewelery,2,9.99,19.98,CUST0192,2026-02-07 10:34:55.469887
TXN000447,2026-01-04 10:34:55,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,2,999.99,1999.98,CUST0040,2026-02-07 10:34:55.470543
TXN000448,2025-12-26 10:34:55,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,4,999.99,3999.96,CUST0111,2026-02-07 10:34:55.471198
TXN000449,2026-01-26 10:34:55,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,4,109.95,439.8,CUST0110,2026-02-07 10:34:55.471777
TXN000450,2025-12-08 10:34:55,6,Solid Gold Petite Micropave ,jewelery,5,168.0,840.0,CUST0098,2026-02-07 10:34:55.472388
TXN000451,2025-12-19 10:34:55,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3,109.95,329.85,CUST0031,2026-02-07 10:34:55.472984
TXN000452,2025-12-21 10:34:55,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,1,109.95,109.95,CUST0121,2026-02-07 10:34:55.473573
TXN000453,2025-12-20 10:34:55,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,1,109.95,109.95,CUST0010,2026-02-07 10:34:55.474088
TXN000454,2026-01-14 10:34:55,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,3,599.0,1797.0,CUST0196,2026-02-07 10:34:55.474529
TXN000455,2026-01-19 10:34:55,7,White Gold Plated Princess,jewelery,3,9.99,29.97,CUST0130,2026-02-07 10:34:55.475121
TXN000456,2025-12-05 10:34:55,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,2,114.0,228.0,CUST0008,2026-02-07 10:34:55.475594
TXN000457,2026-02-02 10:34:55,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,1,599.0,599.0,CUST0032,2026-02-07 10:34:55.476355
TXN000458,2025-12-23 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,5,9.85,49.25,CUST0003,2026-02-07 10:34:55.476960
TXN000459,2025-11-14 10:34:55,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,1,109.95,109.95,CUST0179,2026-02-07 10:34:55.477604
TXN000460,2026-01-20 10:34:55,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,5,695.0,3475.0,CUST0054,2026-02-07 10:34:55.478249
TXN000461,2026-02-04 10:34:55,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,1,109.95,109.95,CUST0200,2026-02-07 10:34:55.479210
TXN000462,2025-12-12 10:34:55,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,3,22.3,66.9,CUST0150,2026-02-07 10:34:55.480636
TXN000463,2025-11-26 10:34:55,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,3,39.99,119.97,CUST0138,2026-02-07 10:34:55.483068
TXN000464,2025-12-13 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,1,9.85,9.85,CUST0200,2026-02-07 10:34:55.483785
TXN000465,2025-11-25 10:34:55,19,Opna Women's Short Sleeve Moisture,women's clothing,3,7.95,23.85,CUST0055,2026-02-07 10:34:55.484388
TXN000466,2025-12-24 10:34:55,3,Mens Cotton Jacket,men's clothing,1,55.99,55.99,CUST0048,2026-02-07 10:34:55.484852
TXN000467,2025-12-21 10:34:55,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,3,695.0,2085.0,CUST0149,2026-02-07 10:34:55.485334
TXN000468,2025-12-06 10:34:55,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,2,12.99,25.98,CUST0145,2026-02-07 10:34:55.485776
TXN000469,2026-01-08 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,1,9.85,9.85,CUST0092,2026-02-07 10:34:55.486142
TXN000470,2025-12-22 10:34:55,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,3,29.95,89.85,CUST0096,2026-02-07 10:34:55.486461
TXN000471,2025-12-16 10:34:55,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,5,39.99,199.95,CUST0113,2026-02-07 10:34:55.486859
TXN000472,2025-12-04 10:34:55,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,5,12.99,64.95,CUST0124,2026-02-07 10:34:55.487181
TXN000473,2025-11-20 10:34:55,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,3,12.99,38.97,CUST0049,2026-02-07 10:34:55.487506
TXN000474,2026-01-01 10:34:55,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,5,114.0,570.0,CUST0018,2026-02-07 10:34:55.487911
TXN000475,2026-01-04 10:34:55,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,3,56.99,170.97,CUST0052,2026-02-07 10:34:55.488529
TXN000476,2025-12-09 10:34:55,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,3,114.0,342.0,CUST0163,2026-02-07 10:34:55.489519
TXN000477,2025-12-01 10:34:55,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,4,695.0,2780.0,CUST0139,2026-02-07 10:34:55.490353
TXN000478,2026-02-04 10:34:55,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,4,109.0,436.0,CUST0030,2026-02-07 10:34:55.491212
TXN000479,2026-02-05 10:34:55,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,1,999.99,999.99,CUST0111,2026-02-07 10:34:55.492255
TXN000480,2025-12-08 10:34:55,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,3,12.99,38.97,CUST0039,2026-02-07 10:34:55.492762
TXN000481,2025-11-19 10:34:55,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,1,109.0,109.0,CUST0158,2026-02-07 10:34:55.493536
TXN000482,2025-12-13 10:34:55,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,5,12.99,64.95,CUST0054,2026-02-07 10:34:55.494327
TXN000483,2026-01-17 10:34:55,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,4,109.95,439.8,CUST0016,2026-02-07 10:34:55.494794
TXN000484,2025-11-10 10:34:55,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,2,695.0,1390.0,CUST0164,2026-02-07 10:34:55.495173
